Unnamed: 0,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood,sentiment,score,cluster
7063,The 106-year-old daughter of a family that settled in Victoria in the 1890s has left a multimillion-dollar bequest to help other Victoria seniors. https://t.co/ksLea0NdF1,2023-01-20 03:39:21.121002,1616187652260171781,2023-01-19 21:35:38+00:00,5.0,1.0,43.0,7.0,,,CTVNewsVI,77706,(from:crd_bc OR from:cspc_victoria OR from:cspoliceservice OR from:ctvnewsvi OR from:drcvictoria) (avivanisle OR sanctuary youth centre OR victoria women's transition house OR mustard seed OR vandu OR greater victoria placemaking network OR victoria foundation OR encampment OR salvation army OR umbrella society OR shelter OR camping) lang:en -is:retweet,individual,positive,0.397530943155289,7
7067,Victoria police Chief Del Manak voices concerns after two recent high-profile arrests at temporary housing facilities in the city.  https://t.co/c5MdGwblMI,2023-01-20 03:39:37.042388,1616265571917615105,2023-01-20 02:45:15+00:00,0.0,0.0,0.0,0.0,,,CTVNewsVI,77706,(from:crd_bc OR from:cspc_victoria OR from:cspoliceservice OR from:ctvnewsvi OR from:drcvictoria) (community social planning council OR tenant action group victoria OR corporation of the township of esquimalt OR salvation army victoria arc OR win OR literacy victoria OR victoria aids resource community services OR temporary housing OR couch surfing OR safe supply OR evict OR overdose) lang:en -is:retweet,individual,positive,0.377847015857696,11
7069,"‘There’s good housing and bad’: B.C.’s fast-tracked permitting plan draws environmentalist’s concern
https://t.co/OYHbwquc4H",2023-01-20 03:40:46.703429,1616124257611939840,2023-01-19 17:23:43+00:00,0.0,0.0,0.0,0.0,,,GoldstreamNews,6859,"(from:firstmetvic OR from:foundryvictoria OR from:goldstreamnews OR from:habitatvictoria OR from:harbourcats) (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",individual,positive,0.381860435009003,5
7071,"Jan 18: An Extreme Weather Alert (EWA) is in effect for the City of Victoria due to a predicted low temperature for tonight.
Visit https://t.co/B5R9FL9Fil for updated info about shelters.

A post will be made when the EWA is canceled.
#extremeweatheralert #victoriaEWA",2023-01-20 03:41:46.046750,1615811036900380672,2023-01-18 20:39:06+00:00,0.0,0.0,3.0,2.0,,,HomeForHope,3123,(from:hillsidequadra OR from:homeforhope OR from:housesooke OR from:htafvictoria OR from:ilfp_victoria) (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,individual,positive,0.38636714220047,2
7072,Shelter and mat program for vulnerable soon to open in Cold Lake:  Kudos John Howard Society in Cold Lake https://t.co/DK5mqQbe67 via @lconnectnet,2023-01-20 03:42:17.170362,1615748218163175435,2023-01-18 16:29:29+00:00,0.0,0.0,1.0,0.0,,,JohnHoward_Can,6211,(from:islandcommha OR from:jamesbaycp OR from:jhsvcommunity OR from:johnhoward_can OR from:johnhowardbc) (avivanisle OR sanctuary youth centre OR victoria women's transition house OR mustard seed OR vandu OR greater victoria placemaking network OR victoria foundation OR encampment OR salvation army OR umbrella society OR shelter OR camping) lang:en -is:retweet,individual,positive,0.432922512292862,12
7074,"Along with our community partners, we strive to offer safe, affordable, and accessible housing, which are a cornerstone of healthy communities.

#inclusion #socialservice #justice #wheremyvoiceisheard #advocacy #transitionalhousing #independantliving #community https://t.co/XnvJNJvWOj",2023-01-20 03:42:37.957093,1615814802261086214,2023-01-18 20:54:03+00:00,0.0,0.0,0.0,0.0,,,JHSVCommunity,10,(from:islandcommha OR from:jamesbaycp OR from:jhsvcommunity OR from:johnhoward_can OR from:johnhowardbc) (foundry victoria OR the cridge centre for the family OR dvba OR solid outreach OR 1up victoria single parent resource centre OR need2 suicide prevention education  support OR victoria chamber OR aceh OR affordable housing OR front line worker OR poverty OR social structure) lang:en -is:retweet,individual,positive,0.407280266284943,5
7076,"‘There’s good housing and bad’: B.C.’s fast-tracked permitting plan draws environmentalist’s concern
https://t.co/Ch5W2xGQhO",2023-01-20 03:43:42.534589,1616124169380589568,2023-01-19 17:23:22+00:00,0.0,0.0,0.0,0.0,,,OakBayNews,6869,"(from:mustardseedvic OR from:mydvba OR from:need_2 OR from:northsaanich OR from:oakbaynews) (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",individual,positive,0.380520433187485,5
7078,‘There’s good housing and bad’: B.C.’s fast-tracked permitting plan draws environmentalist’s concern https://t.co/mUQo6I9TEl,2023-01-20 03:45:53.890111,1616123895161180162,2023-01-19 17:22:17+00:00,0.0,0.0,0.0,0.0,,,saanichnews,15894,"(from:saanich OR from:saanichnews OR from:saanichpolice OR from:safervic OR from:salarmyvicarc) (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",individual,positive,0.380934149026871,5
7082,"‘There’s good housing and bad’: B.C.’s fast-tracked permitting plan draws environmentalist’s concern
https://t.co/CpvfysVT5u",2023-01-20 03:47:21.672669,1616124060282531841,2023-01-19 17:22:56+00:00,0.0,0.0,0.0,0.0,,,SookeNews,4034,"(from:sookenews OR from:south_island_c OR from:spd_community OR from:substanceuvic OR from:svdpvi) (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",individual,positive,0.382310330867767,5
7084,"And contrary to popular belief, the unhoused are not put on planes and flown here from Toronto either. #yyj https://t.co/lxwcvsef7r Fact: The unhoused are not all coming to Toronto on a Greyhound bus. Several councillors are gaslighting homeless ppl saying many are from 'away' &amp; provincial $$ should deal with them NOT this budget...3@JohnTory #TObudget Graph from 2021 Toronto Street Needs Assessment. https://t.co/HQLiiWZa1p",2023-01-20 03:48:11.193401,1615753433654657024,2023-01-18 16:50:12+00:00,0.0,0.0,6.0,2.0,,,TheBackPackPro1,878,(from:tagvictoriabc OR from:talktoaryze OR from:thebackpackpro1 OR from:thecridgecentre OR from:timescolonist) (bc housing OR save beacon hill park OR vwth OR north park neighbourhood association OR victoria disability resource centre OR hillsidequadra OR tourism vancouver island OR emergency housing OR sooke homelessness coalition OR victoria native friendship centre OR unhoused OR collude) lang:en -is:retweet,individual,neutral,0.352615833282471,12
7086,"$60,000,000 amenity charge via 85 social housing units so that the remaining 285 homes had their price increased by $210,000 each. We need to build affordable housing but securing it within unnecessarily complex buildings means higher costs and overall fewer affordable homes. https://t.co/rKYGNvC7OK The new Vancouver City Council has approved its first rezoning catalyzing a new building.47-storey tower at Nelson &amp; Barclay in the West End:- 372 condos- 85 social housing unitsA beautiful design, too. #vanpoli #vanrehttps://t.co/wOsOS8eMkg https://t.co/1rvXOylosv",2023-01-20 03:48:32.547321,1616271313462755330,2023-01-20 03:08:04+00:00,3.0,0.0,4.0,0.0,,,TalktoARYZE,4742,(from:tagvictoriabc OR from:talktoaryze OR from:thebackpackpro1 OR from:thecridgecentre OR from:timescolonist) (greater victoria coalition to end homelessness OR the homeless idea podcast OR esquimalt nation office OR substance uvic OR aryze developments OR oak bay united church OR victoria downtown residents association OR aboriginal coalition to end homelessness OR lived experience OR healthcare OR social housing OR stolen) lang:en -is:retweet,individual,positive,0.370540469884872,5
7087,"""Coun. Montague stipulated that $7,500 should go to 'alternate &amp; appropriate organization for Indigenous-led [...] programming.'""

The irony is, this move impedes VANDU's Indigenous-led sister organization @WAHRS from participating in arts-based programs.

https://t.co/Y8YeDao8UM",2023-01-20 03:49:36.998392,1616229516304879619,2023-01-20 00:21:59+00:00,0.0,0.0,12.0,2.0,,,VANDUpeople,10089,(from:uvic OR from:uwsvi OR from:vandupeople OR from:vanislandhealth OR from:varcsvictoria) (avivanisle OR sanctuary youth centre OR victoria women's transition house OR mustard seed OR vandu OR greater victoria placemaking network OR victoria foundation OR encampment OR salvation army OR umbrella society OR shelter OR camping) lang:en -is:retweet,individual,positive,0.385862052440643,13
7090,‘There’s good housing and bad’: B.C.’s fast-tracked permitting plan draws environmentalist’s concern https://t.co/xOd8JX7sKK,2023-01-20 03:51:02.375760,1616123819110039557,2023-01-19 17:21:59+00:00,0.0,0.0,0.0,0.0,,,VictoriaNews,22810,"(from:vicpdcanada OR from:vicplacemaking OR from:victoriabuzzes OR from:victoriadra OR from:victorianews) (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",individual,positive,0.382381051778793,5
7093,"The initial post had over 1,000 outraged comments.  https://t.co/NqUQpm7P6r #victoriabuzz #yyj",2023-01-20 03:51:12.883895,1616226892712902656,2023-01-20 00:11:33+00:00,0.0,0.0,2.0,1.0,,,victoriabuzzes,22129,(from:vicpdcanada OR from:vicplacemaking OR from:victoriabuzzes OR from:victoriadra OR from:victorianews) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,individual,positive,0.36897212266922,6
7096,This was the second search warrant in a month’s time.  https://t.co/SGDKZH2QV9 #victoriabuzz #yyj,2023-01-20 03:51:18.195964,1616137049370759169,2023-01-19 18:14:33+00:00,0.0,0.0,1.0,0.0,,,victoriabuzzes,22129,(from:vicpdcanada OR from:vicplacemaking OR from:victoriabuzzes OR from:victoriadra OR from:victorianews) (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,individual,positive,0.40095928311348,11
7098,"""To seize firearms from any supportive housing location is unacceptable &amp; to seize this number of firearms is extremely troubling"" - @ChiefManak after 2nd search warrant turns up more guns at a #yyj supportive housing building | https://t.co/1ubzLmBhOs https://t.co/BT0sYWGhqg",2023-01-20 03:51:18.195999,1615873183089053704,2023-01-19 00:46:02+00:00,30.0,12.0,113.0,27.0,,,vicpdcanada,69233,(from:vicpdcanada OR from:vicplacemaking OR from:victoriabuzzes OR from:victoriadra OR from:victorianews) (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,individual,neutral,0.368653893470764,11
7099,"The District of @saanich is hosting a job fair at our WorkBC Centre with representatives from many different areas across the District. Join us on Jan.26 @ 3-6 pm at the Saanich WorkBC Centre at 201-3962 Borden St, Victoria, to learn more about current or future opportunities. https://t.co/Thpuyfbw2H",2023-01-20 03:51:41.402703,1616103862796013572,2023-01-19 16:02:41+00:00,0.0,0.0,4.0,4.0,,,VictoriaWorkBC,2506,"(from:victoriaready01 OR from:victoriavisitor OR from:victoriaworkbc OR from:victoriawth OR from:vicyouthcouncil) (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",individual,positive,0.441487431526184,9
